seller_id,seller_name,sell_product_category,reg_date,active_status,city,state,source_file,time_stamp,processed_timestamp
SELL02666,Sabharwal Group,"Electronics, Furniture",2021-06-09,Inactive,Morena,Tamil Nadu,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02667,Dua Inc,"Furniture, home",2025-11-28,Active,Naihati,Sikkim,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02668,"Bhardwaj, Samra and Gokhale","home, Electronics",2022-04-10,Active,Parbhani,Andhra Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02669,Gaba-Wali,sports,2022-03-30,Inactive,Gaya,Karnataka,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02670,Datta-Jain,"Electronics, sports",2023-03-27,Inactive,Sonipat,,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02671,"Soni, Vyas and Vohra",home,2023-04-18,Active,Patna,Telangana,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02672,Sarna-Goda,"home, sports",2025-02-24,Active,Nizamabad,Rajasthan,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02673,"Sanghvi, Krish and Kapoor","beauty, home",2023-12-22,Active,Ramgarh,Arunachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02674,Ram Inc,"home, sports",2025-04-14,Inactive,Visakhapatnam,Maharashtra,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02675,Roy-Mishra,"Furniture, beauty",2022-09-06,Active,Rajpur Sonarpur,Meghalaya,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02676,"Banik, Chaudry and Shan",home,2023-04-17,Inactive,Madhyamgram,Andhra Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02677,Lala-Chauhan,beauty,2025-05-23,Active,Ujjain,Nagaland,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02678,"Narayan, Viswanathan and Dhillon",Furniture,2025-10-23,Inactive,Ghaziabad,Arunachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02679,Mishra-Walia,Electronics,2022-03-30,Inactive,Pali,Odisha,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02680,Acharya Ltd,"Furniture, Electronics",2024-05-26,Active,Tiruppur,Himachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02681,Mangat-Bansal,"clothing, Furniture",2021-10-21,Inactive,Satna,Chhattisgarh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02682,"Choudhury, Balay and Gaba",home,2025-06-19,Inactive,Bikaner,Chhattisgarh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02683,Soman-Lal,beauty,2023-01-29,Inactive,Sonipat,Himachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02684,"Mukherjee, Buch and Dave",home,2021-07-15,Inactive,Hubli–Dharwad,Telangana,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02685,Tripathi-Badami,"sports, Electronics",2022-02-08,Inactive,Gopalpur,Andhra Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02686,Purohit Ltd,"home, Electronics",2023-09-19,Inactive,Udaipur,Kerala,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02687,"Bhatt, Bhat and Choudhry",Furniture,2024-09-03,Inactive,Satara,Nagaland,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02688,"Mishra, Gulati and Karpe",home,2025-09-22,Active,Ahmedabad,Meghalaya,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02689,Chandran PLC,"Furniture, beauty",2025-11-23,Active,Madhyamgram,Uttarakhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02690,Anne LLC,"clothing, sports",2024-09-28,Inactive,Alappuzha,Himachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02691,Brar-Morar,beauty,2022-07-16,Active,Erode,Arunachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02692,Nath-Venkataraman,Electronics,2022-04-02,Active,Chapra,Karnataka,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02693,Krishnamurthy LLC,"sports, beauty",2022-03-01,Active,Bally,Himachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02694,Badal-Balan,beauty,2022-08-14,Inactive,Ahmedabad,Punjab,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02695,Yogi-Kaur,Electronics,2025-01-13,Inactive,Siwan,Karnataka,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02696,"Agrawal,   Mane   and   Kulkarni","home, Furniture",2021-12-05,Inactive,Malda,Sikkim,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02697,Sidhu Inc,Electronics,2023-12-16,Inactive,Karaikudi,Nagaland,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02698,Dasgupta Group,clothing,2024-06-22,Active,Amroha,Kerala,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02699,Divan-Mallick,Furniture,2025-08-07,Inactive,Raichur,West Bengal,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02700,Natarajan-Joshi,sports,2025-11-23,Active,Rewa,Arunachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02701,Vasa-Das,"Furniture, clothing",2025-06-04,Inactive,Aizawl,Odisha,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02702,"Pingle, Mane and Bhalla","home, beauty",2022-02-23,Active,Udupi,Tripura,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02703,Mody-Bakshi,sports,2025-08-16,Active,Berhampore,Madhya Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02704,Batra LLC,sports,2021-07-22,Active,Jamalpur,Haryana,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02705,Tripathi-Amble,"beauty, Furniture",2025-09-29,Inactive,Madanapalle,Meghalaya,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02706,Bhatt LLC,beauty,2025-08-02,Inactive,Vellore,Punjab,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02707,Sekhon-Kuruvilla,beauty,2023-01-10,Inactive,Vellore,Maharashtra,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02708,Sagar-Grover,"beauty, Electronics",2022-03-20,Inactive,Motihari,Andhra Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02709,"Kota, Ramesh and Salvi","clothing, beauty",2025-12-04,Inactive,Sikar,Arunachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02710,Chacko Inc,"clothing, beauty",2021-04-26,Inactive,Tezpur,Uttarakhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02711,Mishra-Walla,beauty,2022-06-22,Inactive,Malegaon,Rajasthan,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02712,Bail-Gera,"home, Furniture",2025-05-29,Inactive,Muzaffarnagar,Manipur,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02713,Chandran-Bakshi,"clothing, home",2022-09-06,Active,Tadepalligudem,Meghalaya,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02714,"Murthy, Sandhu and Sur",sports,2025-10-06,Inactive,Mathura,Goa,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02715,"Peri, Bera and Rajan","home, Furniture",2024-11-16,Active,Agartala,Jharkhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02716,"Basak, Bajwa and Guha","Electronics, sports",2025-06-22,Active,Bikaner,Karnataka,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02717,Dass LLC,"sports, Electronics",2022-06-07,Active,Aurangabad,Tripura,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02718,Nadkarni-Kuruvilla,Furniture,2023-10-14,Inactive,Bardhaman,Manipur,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02719,Keer-Shankar,Furniture,2025-09-25,Inactive,Baranagar,Haryana,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02720,Chada Inc,Furniture,2021-12-09,Inactive,Malda,Bihar,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02721,"Majumdar, Prashad and Gill",Furniture,2024-08-30,,Allahabad,Manipur,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02722,Chauhan-Banik,sports,2023-05-06,Inactive,Asansol,Himachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02723,"Oommen, Sami and Ganguly",Electronics,2023-01-09,Active,Hindupur,Gujarat,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02724,Swaminathan-Datta,"Furniture, clothing",2024-01-04,Active,Udaipur,Kerala,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02725,Lanka PLC,"clothing, home",2023-02-12,Active,Sangli-Miraj & Kupwad,Karnataka,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02726,Zacharia-Pal,"sports, home",2024-06-17,Active,Panvel,West Bengal,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02727,Rajagopal PLC,"clothing, beauty",2021-05-11,Inactive,Raebareli,Nagaland,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02728,Mohanty-Kaul,"sports, Furniture",2023-06-02,Inactive,Nellore,Tamil Nadu,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02729,Walia LLC,"beauty, clothing",2025-11-14,Active,Cuttack,Himachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02730,Sachdev Inc,"Furniture, clothing",2025-06-18,Active,Dewas,Jharkhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02731,Tara-Bahl,beauty,2022-06-23,Active,Bhubaneswar,Kerala,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02732,Bhakta Inc,clothing,2022-11-27,Inactive,Panihati,Karnataka,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02733,"Deep, Kibe and Dutta",clothing,2026-02-10,Active,Maheshtala,West Bengal,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02734,Vasa-Pau,"beauty, clothing",2023-06-29,Active,Nanded,Manipur,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02735,Patil and Sons,home,2024-07-22,Active,Asansol,Tamil Nadu,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02736,Gill Ltd,beauty,2024-11-18,Inactive,Panchkula,Tripura,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02737,"Suresh, Shankar and Baria","home, clothing",2024-04-24,Active,Kishanganj,Arunachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02738,Basu and Sons,sports,2026-01-05,Active,Bhiwani,Goa,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02739,Basak Inc,"beauty, clothing",2022-10-04,Active,Serampore,Haryana,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02740,Chaudhari-Hans,Electronics,2023-07-03,Inactive,Visakhapatnam,Maharashtra,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02741,Lata-Char,sports,2024-09-17,Inactive,Khammam,Tamil Nadu,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02742,Goda and Sons,"home, sports",2023-01-17,Inactive,Chittoor,Tripura,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02743,Keer Ltd,"clothing, Furniture",2021-11-23,Active,Unnao,Uttar Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02744,Gour-Misra,home,2024-01-02,Inactive,Shimla,Mizoram,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02745,Rau and Sons,"Electronics, Furniture",2025-03-29,Inactive,Gorakhpur,Sikkim,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02746,Mani Ltd,"clothing, beauty",2022-04-09,Inactive,Dewas,Himachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02747,"Morar, Rajagopal and Narasimhan","home, clothing",2025-07-21,Active,Tenali,West Bengal,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02748,Wali Group,clothing,2025-02-16,Active,Rourkela,Meghalaya,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02749,Ganguly PLC,Furniture,2023-09-05,Active,Silchar,Nagaland,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02750,"Edwin, Solanki and Chaudhary","home, Furniture",2024-05-10,Inactive,Gaya,Maharashtra,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02751,"Tank, Pai and Hora","beauty, Electronics",2025-05-09,Active,Jalandhar,Karnataka,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02752,Iyer LLC,,2025-03-22,Active,Vijayanagaram,Mizoram,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02753,Gole-Kalla,clothing,2022-07-12,Active,Bhagalpur,Tamil Nadu,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02754,Rajan-Kothari,sports,2021-12-22,Inactive,Sultan Pur Majra,Assam,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02755,Kalla Inc,clothing,2023-02-17,Inactive,Singrauli,Chhattisgarh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02756,Wason-Chatterjee,"sports, beauty",2025-11-19,Active,Tiruchirappalli,Himachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02757,"Zacharia, Randhawa and Sama",Electronics,2023-01-03,Inactive,Silchar,Telangana,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02758,"Barad, Nagar and Morar",Electronics,2024-04-28,Active,Mau,Bihar,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02759,Sur Group,"sports, clothing",2024-06-21,Inactive,Mirzapur,Gujarat,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02760,Bajaj-Bali,"home, Furniture",2024-01-11,Active,Kakinada,Maharashtra,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02761,"Dugar, Shah and Sharma","sports, Furniture",2025-09-07,Inactive,Malda,Uttar Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02762,Keer Inc,"beauty, sports",2025-05-28,Inactive,Bhalswa Jahangir Pur,Tripura,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02763,Subramaniam PLC,Furniture,2024-02-01,Active,Ozhukarai,Haryana,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02764,Dutta LLC,"Furniture, beauty",2024-11-29,Active,Delhi,West Bengal,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02765,"Swamy, Sule and Magar","clothing, Furniture",2023-04-15,Inactive,Ujjain,Uttarakhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02766,Dave-Kakar,"sports, Electronics",2023-05-03,Inactive,Solapur,West Bengal,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02767,"Madan, Deshpande and Basu","beauty, clothing",2023-11-05,Inactive,Ghaziabad,Uttar Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02768,Dara-Thaman,home,2025-12-14,Inactive,Madhyamgram,Andhra Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02769,"Shanker, Mannan and Bera","home, beauty",2025-06-12,Active,Kottayam,Odisha,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02770,"Acharya, Manda and Bhattacharyya","Electronics, sports",2023-04-09,Active,Ahmedabad,Sikkim,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02771,Yadav LLC,"clothing, home",2021-04-28,Inactive,Bulandshahr,Uttarakhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02772,"Salvi, Mohan and Bansal",sports,2023-05-03,Inactive,Amaravati,Haryana,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02773,Nazareth-Memon,"sports, Furniture",2022-10-04,Active,Vasai-Virar,Jharkhand,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02774,Narasimhan-Majumdar,Furniture,2024-05-11,Inactive,Jabalpur,Uttar Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02775,"Ravel, Bhatt and Manda",beauty,2023-10-28,,Bharatpur,Odisha,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02776,Kala-Swamy,Electronics,2025-07-26,Inactive,Shimoga,Punjab,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02777,"Varughese, Lad and Bala","sports, home",2022-07-18,Active,Bhavnagar,Meghalaya,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02778,Choudhry-Gole,"beauty, Electronics",2026-01-09,inactive,Jalandhar,Haryana,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02779,"Vala, Wadhwa and Kala","beauty, clothing",2022-12-01,Inactive,Vadodara,Punjab,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02780,Chacko LLC,Furniture,2023-09-12,Active,Orai,Himachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02781,Mandal-Sabharwal,"Furniture, sports",2023-10-27,Inactive,Udaipur,Tripura,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02782,Gokhale-Biswas,"home, clothing",2025-12-04,Inactive,Secunderabad,Uttar Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02783,"Mishra, Bandi and Gulati",Furniture,2022-02-27,Active,Adoni,Himachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02784,"Shetty, Ahuja and Bhatnagar",clothing,2022-06-26,Inactive,Madurai,Uttar Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02785,Shanker Ltd,sports,2023-03-28,Inactive,Giridih,Bihar,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02786,Sarkar-Rau,sports,2024-08-19,Inactive,Bhilwara,Odisha,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02787,"Lata, Mammen and More",clothing,2021-08-22,Active,Bahraich,Gujarat,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02788,"Jhaveri, Bhalla and Bala","Furniture, clothing",2024-07-17,Inactive,Faridabad,Meghalaya,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02789,Nadkarni Group,Electronics,2023-01-28,Active,Saharanpur,Arunachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02790,Borra Group,"Furniture, home",2024-03-04,Inactive,Orai,Bihar,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02791,"Ramesh, Mand and Sani",clothing,2024-11-04,Active,Bhimavaram,Himachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02792,Karan and Sons,"Electronics, beauty",2025-05-28,Active,Malda,Meghalaya,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02793,Kunda Inc,"clothing, sports",2025-03-10,Inactive,Madanapalle,Assam,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02794,Mukhopadhyay-Dani,"Furniture, home",2024-01-11,Active,Ambala,Assam,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02795,Ramaswamy Group,"sports, beauty",2021-06-09,Inactive,Raebareli,Mizoram,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02796,Hayre Inc,"Furniture, clothing",2021-11-08,Inactive,Narasaraopet,Madhya Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02797,Sahota-Maharaj,Electronics,2021-08-13,inactive,Bareilly,Kerala,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02798,"Swamy, Sabharwal and Sharaf","home, sports",2024-10-12,Active,Hazaribagh,Odisha,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02799,Jaggi Group,sports,2021-09-22,Active,Kolhapur,Gujarat,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02800,"Mander, Bala and Iyengar","beauty, Furniture",2025-12-22,Active,Sangli-Miraj & Kupwad,Telangana,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02801,"Mukherjee, Anne and Narain","clothing, sports",2025-03-02,Inactive,Sikar,Rajasthan,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02802,Gade-Chandra,beauty,2025-11-27,Inactive,Imphal,Mizoram,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02803,Bora Inc,"sports, beauty",2023-04-16,Inactive,Sultan Pur Majra,Manipur,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02804,"Dhawan, Sama and Sankaran",beauty,2023-08-13,Inactive,Durg,Odisha,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02805,"Sahni, Tank and Nanda","beauty, clothing",2025-01-07,Inactive,Ahmednagar,Assam,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02806,Tank PLC,Electronics,2024-12-22,Active,Danapur,Chhattisgarh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02807,Chandra-Dani,"beauty, Furniture",2025-04-30,Inactive,Uluberia,West Bengal,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02808,Ray and Sons,sports,2021-08-11,Active,Bikaner,Assam,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02809,Pant-Joshi,"home, clothing",2023-07-22,Active,Tezpur,Arunachal Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02810,Bali Ltd,"Furniture, clothing",2022-03-16,Inactive,Chandrapur,Uttar Pradesh,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02811,"Raghavan, Sehgal and Andra",home,2022-01-12,Active,Kirari Suleman Nagar,Sikkim,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
SELL02812,Venkataraman Ltd,clothing,2024-11-19,Inactive,Machilipatnam,Assam,sellers.csv,2026-04-27T11:46:51.759+05:30,2026-04-27T11:47:56.160+05:30
